"D1","Territorio","D2","Tipo dato","D7","Sesso","D8","Classe di età","D9","Paese di nascita","D10","Qualifica professionale","D13","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",2350.25,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",5077.04,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",5169.29,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",2035.97,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",2353.53,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",1403.38,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",1387.98,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",124.3,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",123.23,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",278.56,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",299.69,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",43.82,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",41.8,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",783.58,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",926,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",5.64,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",5.17,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","2","dirigente","2016","2016",3.31,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","2","dirigente","2017","2017",4.67,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","2","dirigente","2016","2016",1.31,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","2","dirigente","2017","2017",2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","2","dirigente","2016","2016",2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","2","dirigente","2017","2017",2.67,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",81.48,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",92.44,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",31.14,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",37.97,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","3","quadro","2016","2016",8.83,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","3","quadro","2017","2017",9.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","3","quadro","2016","2016",4.83,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","3","quadro","2017","2017",5.91,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","3","quadro","2016","2016",4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","3","quadro","2017","2017",3.89,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","4","impiegato","2016","2016",476.98,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","4","impiegato","2017","2017",520.48,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","4","impiegato","2016","2016",283.82,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","4","impiegato","2017","2017",299.24,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","4","impiegato","2016","2016",77.87,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","4","impiegato","2017","2017",84.85,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","4","impiegato","2016","2016",311.97,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","4","impiegato","2017","2017",370.97,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",1736.36,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",2078.81,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",4544.29,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",5185.42,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",2895.43,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",3235.76,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",941.45,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",1120.55,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","7","apprendista","2016","2016",181.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","7","apprendista","2017","2017",231.8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",2.25,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",5163.98,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",5282.16,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",3268.21,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",3268.49,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",2049.53,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",2040.99,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",3.41,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",6.82,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",11.21,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",15.23,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",5.72,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",7.35,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",5,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",12.12,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",13.15,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",6.79,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",5.67,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",5.33,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",7.48,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",41.97,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",39.48,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",892.65,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",905.58,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",638.99,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",633.46,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",188.66,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",208.32,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","4","impiegato","2016","2016",252.39,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","4","impiegato","2017","2017",256.36,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",2573.61,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",2584.21,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",1780.67,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",1761.13,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",427.6,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",483.21,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",1296.02,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",1414.81,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",2441.68,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",2588.06,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",33.79,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",34.17,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",163.85,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",169.28,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",504.69,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",600.08,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",1,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",1,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",1,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",1,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",1,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",3915.26,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",3917.51,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",52020.28,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",54539.29,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",34322.34,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",35288.86,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",8659.17,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",10155.68,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","99","totale","2016","2016",25932.76,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","99","totale","2017","2017",28186.62,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",66.47,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",95.97,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",28.62,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",44.96,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",14.07,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",17.18,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",16.41,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",15.09,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",340.78,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",432.96,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",200.95,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",250.68,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",95.82,,
